"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-02-25,3,2026-03-08,0.3,1503.7,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.35,1511,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.4,1513,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.45,1517,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.5,1522.5,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.55,1527.45,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.6,1531,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.65,1536,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.7,1541,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.75,1546,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.8,1554.6,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.85,1567.45,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.9,1573.5,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.95,1585.25,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.975,1597.725,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.99,1612.07,"quantile","ARI incidence","SK"
2026-02-25,3,2026-03-08,0.01,1635.59,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.025,1640.375,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.05,1649.95,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.1,1664.6,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.15,1680.85,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.2,1685,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.25,1694,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.3,1701.5,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.35,1708.3,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.4,1713.2,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.45,1716,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.5,1722.5,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.55,1727.45,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.6,1731,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.65,1736.35,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.7,1741.3,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.75,1745.25,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.8,1750.4,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.85,1757.3,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.9,1761.1,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.95,1771.05,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.975,1776.725,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.99,1802.03,"quantile","ARI incidence","SI"
2026-02-25,3,2026-03-08,0.01,577.94,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.025,588.75,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.05,608,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.1,619.7,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.15,622.85,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.2,629.8,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.25,632,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.3,636,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.35,638.3,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.4,641.6,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.45,646.55,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.5,649,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.55,651.9,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.6,656,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.65,657.35,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.7,665,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.75,669,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.8,671.4,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.85,677.3,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.9,686.1,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.95,691.1,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.975,693.525,"quantile","ARI incidence","ES"
2026-02-25,3,2026-03-08,0.99,705.16,"quantile","ARI incidence","ES"
2026-02-25,4,2026-03-15,0.01,1619.96,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.025,1623.95,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.05,1629.9,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.1,1644.6,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.15,1656.85,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.2,1664.2,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.25,1671.75,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.3,1677.1,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.35,1686.3,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.4,1694.2,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.45,1701,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.5,1703.5,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.55,1709,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.6,1712.2,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.65,1717,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.7,1722,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.75,1731.25,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.8,1745.2,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.85,1753.15,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.9,1762.1,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.95,1768,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.975,1770.05,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.99,1812.02,"quantile","ARI incidence","BG"
2026-02-25,4,2026-03-15,0.01,991.99,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.025,1001.7,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.05,1011.8,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.1,1015,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.15,1018.85,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.2,1031.8,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.25,1038.75,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.3,1042,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.35,1046,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.4,1050.2,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.45,1052,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.5,1059,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.55,1064.45,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.6,1066.4,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.65,1069,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.7,1072.3,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.75,1079,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.8,1084,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.85,1090,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.9,1101.2,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.95,1114.35,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.975,1124.625,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.99,1143.14,"quantile","ARI incidence","CZ"
2026-02-25,4,2026-03-15,0.01,161.88,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.025,167.85,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.05,174.85,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.1,176.9,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.15,180,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.2,181.8,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.25,183.75,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.3,184,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.35,187,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.4,188,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.45,191,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.5,192.5,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.55,194.45,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.6,195.4,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.65,197.35,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.7,199,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.75,201.5,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.8,204.2,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.85,207,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.9,212,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.95,216,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.975,218.625,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.99,222.02,"quantile","ARI incidence","EE"
2026-02-25,4,2026-03-15,0.01,2527.62,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.025,2533.325,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.05,2549.55,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.1,2575.9,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.15,2581,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.2,2586.8,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.25,2589.75,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.3,2595,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.35,2610.25,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.4,2624,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.45,2626,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.5,2632,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.55,2636.45,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.6,2642.4,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.65,2648.05,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.7,2660,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.75,2667.5,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.8,2673,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.85,2675.3,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.9,2684.1,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.95,2698.55,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.975,2721.975,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.99,2738,"quantile","ARI incidence","FI"
2026-02-25,4,2026-03-15,0.01,305.99,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.025,307.475,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.05,309.95,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.1,312,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.15,317.85,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.2,326,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.25,330,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.3,333.7,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.35,335.65,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.4,337,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.45,339.55,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.5,343.5,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.55,347.45,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.6,349,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.65,352.35,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.7,354.3,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.75,358.25,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.8,360.4,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.85,367.15,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.9,370,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.95,375.1,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.975,380.05,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.99,381.2,"quantile","ARI incidence","FR"
2026-02-25,4,2026-03-15,0.01,1477.39,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.025,1485.225,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.05,1493.9,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.1,1508,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.15,1517,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.2,1523.8,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.25,1535.5,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.3,1540,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.35,1541,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.4,1544,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.45,1547.65,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.5,1557.5,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.55,1566,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.6,1572.4,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.65,1577.7,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.7,1582,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.75,1586.75,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.8,1592,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.85,1605.45,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.9,1616.4,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.95,1632.1,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.975,1640,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.99,1645.07,"quantile","ARI incidence","DE"
2026-02-25,4,2026-03-15,0.01,2579.99,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.025,2602.8,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.05,2614.8,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.1,2634.6,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.15,2643.85,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.2,2653.8,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.25,2663.25,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.3,2672.4,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.35,2677.65,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.4,2684,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.45,2689.55,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.5,2698.5,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.55,2704.45,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.6,2710.6,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.65,2717,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.7,2721.3,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.75,2725,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.8,2732.2,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.85,2735.3,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.9,2744.5,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.95,2765.15,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.975,2773.775,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.99,2805.25,"quantile","ARI incidence","HU"
2026-02-25,4,2026-03-15,0.01,89.93,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.025,90,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.05,91.9,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.1,94.8,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.15,99,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.2,101,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.25,103,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.3,103,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.35,104,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.4,105,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.45,106,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.5,107,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.55,107.45,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.6,109,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.65,110,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.7,111,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.75,112.25,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.8,115.2,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.85,117,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.9,121.1,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.95,126,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.975,128.575,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.99,136.01,"quantile","ARI incidence","IE"
2026-02-25,4,2026-03-15,0.01,1304.9,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.025,1329.35,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.05,1346.95,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.1,1359.8,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.15,1366,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.2,1370.8,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.25,1373,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.3,1382,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.35,1385.65,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.4,1391.6,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.45,1398.65,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.5,1405,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.55,1409.45,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.6,1412.4,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.65,1414,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.7,1416.6,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.75,1422.75,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.8,1435,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.85,1437,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.9,1451.1,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.95,1462.3,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.975,1480.25,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.99,1499.03,"quantile","ARI incidence","LV"
2026-02-25,4,2026-03-15,0.01,682.95,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.025,687.475,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.05,694.95,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.1,700.9,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.15,704.85,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.2,708,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.25,713.5,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.3,717,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.35,720.65,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.4,725,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.45,730.1,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.5,733.5,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.55,737.45,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.6,741.2,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.65,747,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.7,752,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.75,755,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.8,759,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.85,766.15,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.9,775.1,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.95,795.1,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.975,799,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.99,803.25,"quantile","ARI incidence","LT"
2026-02-25,4,2026-03-15,0.01,10654.76,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.025,10673.75,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.05,10731.75,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.1,10767.6,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.15,10785.85,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.2,10801.6,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.25,10832.75,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.3,10847.7,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.35,10863.95,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.4,10880.6,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.45,10895.55,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.5,10909,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.55,10929.15,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.6,10941.4,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.65,10954.35,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.7,10965,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.75,10994.25,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.8,11014.2,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.85,11031.9,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.9,11063.8,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.95,11112.15,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.975,11123.3,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.99,11143.03,"quantile","ARI incidence","LU"
2026-02-25,4,2026-03-15,0.01,848.9,"quantile","ARI incidence","RO"
2026-02-25,4,2026-03-15,0.025,854.85,"quantile","ARI incidence","RO"
2026-02-25,4,2026-03-15,0.05,861.85,"quantile","ARI incidence","RO"
2026-02-25,4,2026-03-15,0.1,888.8,"quantile","ARI incidence","RO"
2026-02-25,4,2026-03-15,0.15,892,"quantile","ARI incidence","RO"
2026-02-25,4,2026-03-15,0.2,896.6,"quantile","ARI incidence","RO"
2026-02-25,4,2026-03-15,0.25,900.5,"quantile","ARI incidence","RO"
